148788_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.827596816,48,1
148789_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.920187651,48,1
149446_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.038859103,48,1
148790_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.29145735,48,1
149447_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.999307093,48,1
148791_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.089752112,48,1
149448_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.242288282,48,1
148792_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.937571096,48,1
149449_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.081474763,48,1
148793_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.467133344,48,1
146106_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.942131274,48,1
149450_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.271913007,48,1
148794_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.170398641,48,1
146107_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.071030823,48,1
149451_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.892546971,48,1
148795_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.109569472,48,1
146108_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.976708529,48,1
149452_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.950000383,48,1
146109_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.86934456,48,1
149453_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.110338834,48,1
146110_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.815038311,48,1
149454_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.882702996,48,1
146111_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.956608158,48,1
149455_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.278985581,48,1
146112_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.944092419,48,1
146113_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.957271458,48,1
146114_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.162314108,48,1
146115_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.76154437,48,1
143036_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.054091423,48,1
143037_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.289668251,48,1
143038_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,2.305372694,48,1
143039_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.348167732,48,1
143040_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.399585866,48,1
143041_i_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.899378312,48,1
143043_s_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.399585866,48,1
143044_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.038859103,48,1
143045_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.393777239,48,1
148796_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.982820599,48,1
148797_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.907519155,48,1
148798_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.919550046,48,1
148799_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.717972255,48,1
149456_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.981459064,48,1
148800_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.381036208,48,1
149457_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.906890329,48,1
148801_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.137605228,48,1
149458_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.967947027,48,1
148802_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.348167732,48,1
149459_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.6724928,48,1
148803_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.004167543,48,1
146116_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.352848231,48,1
149460_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.87417862,48,1
148804_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.057018041,48,1
146117_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.846158597,48,1
149461_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.853226098,48,1
148805_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.940826108,48,1
146118_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.90062598,48,1
149462_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.715941061,48,1
146119_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.059952783,48,1
149463_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.634670657,48,1
146120_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.114966219,48,1
149464_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.21335356,48,1
146121_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.890075733,48,1
149465_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.727994774,48,1
146122_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.074004472,48,1
146123_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.936272247,48,1
146124_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.929804943,48,1
146125_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.387030969,48,1
143046_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.137605228,48,1
143047_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.030253954,48,1
143048_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.061423209,48,1
143049_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.186736798,48,1
143050_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.20664392,48,1
143051_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.763129604,48,1
143052_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.869947353,48,1
143053_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.411275843,48,1
143054_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.698823486,48,1
143055_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.877213549,48,1
148806_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.548638056,48,1
148807_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,2.037782393,48,1
148808_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.477338064,48,1
148809_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.504203751,48,1
149466_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.965936329,48,1
148810_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.708578698,48,1
149467_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,2.261061134,48,1
148811_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.944747041,48,1
149468_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.062159186,48,1
148812_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.674083866,48,1
149469_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.221793102,48,1
148813_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.812252396,48,1
146126_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.827596816,48,1
149470_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.245737416,48,1
148814_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.980099415,48,1
146127_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.953959551,48,1
149471_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.220946513,48,1
148815_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.163926534,48,1
146128_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.0181852,48,1
149472_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,-1,0.76154437,48,1
146129_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.20664392,48,1
149473_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.022428531,48,1
146130_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.942784536,48,1
149474_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.024556823,48,1
146131_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.038859103,48,1
149475_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.088997015,48,1
146132_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.223488041,48,1
146133_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.22010051,48,1
146134_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.101141598,48,1
146135_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,1,1.35754498,48,1
143056_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,0.933679945,48,1
143057_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.043188594,48,1
143058_f_at,DEGR01EMORP48HR,Microbial,E. coli M. leutus,Larvae,0,1.17772279,48,1
