1633848_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.4025,XX
1633568_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0854,XX
1633019_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.1524,XX
1626417_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9256,XX
1632931_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.1966,XX
1634527_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9364,XX
1631509_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9197,XX
1629257_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2743,XX
1640289_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9148,XX
1638652_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8308,XX
1627641_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9126,XX
1629792_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9771,XX
1626379_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.0836,XX
1631612_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.1020,XX
1631015_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9001,XX
1629984_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8871,XX
1638804_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8655,XX
1632946_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8460,XX
1635501_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9049,XX
1625912_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7257,XX
1627665_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8678,XX
1628918_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.4865,XX
1623591_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9086,XX
1639548_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2236,XX
1627450_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.4836,XX
1625804_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9972,XX
1640504_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2106,XX
1630817_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2171,XX
1640762_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9215,XX
1640778_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.0905,XX
1632741_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9659,XX
1637863_x_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7119,XX
1638504_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.1171,XX
1636319_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2315,XX
1635209_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,3.9543,XX
1639506_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8237,XX
1639997_s_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7488,XX
1623748_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.4178,XX
1624786_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.7310,XX
1633151_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5226,XX
1638404_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5000,XX
1630904_x_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.5843,XX
1637104_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.3699,XX
1623260_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.1021,XX
1624368_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7134,XX
1623962_x_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7323,XX
1639924_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.3850,XX
1628370_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.3080,XX
1636685_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.4692,XX
1629219_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.8993,XX
1633999_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.2403,XX
1633276_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0342,XX
1632379_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,2.4332,XX
1640305_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.2145,XX
1630185_x_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0553,XX
1630023_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.6192,XX
1629658_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0296,XX
1630419_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.7975,XX
1623427_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,1,1.9523,XX
1632317_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0454,XX
1640196_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,0.9874,XX
1628479_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5351,XX
1633448_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.1480,XX
1638419_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,-1,0.5212,XX
1635488_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.0890,XX
1631181_a_at,KWONXXNURFXXXHR,Mutant,NURF 301 Delta C,Larvae,0,1.1504,XX
